duration,protocol,psize,flag,hlength,hopcount,lifetime,message type,dsn,msn,si,land,mode,neighbor,hflow,aflow,lflow,avghopcount,nfc,frate,label
0.950088,AODV,84,0,28,0,2000,Route Reply,0,0,111,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.02338,AODV,84,0,28,0,2000,Route Reply,1,7,109,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,attack
0.001947,AODV,84,0,28,0,2000,Route Reply,0,5,111,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.003313,AODV,84,0,28,0,2000,Route Reply,0,3,128,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.002855,AODV,84,0,28,0,2000,Route Reply,0,1,100,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.013417,AODV,84,0,28,0,2000,Route Reply,0,2,112,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.007,AODV,84,0,28,0,2000,Route Reply,0,6,115,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.944088,AODV,84,0,28,0,2000,Route Reply,0,0,112,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.00969,AODV,84,0,28,0,2000,Route Reply,1,4,113,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,attack
0.012637,AODV,84,0,28,0,2000,Route Reply,0,5,112,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.001053,AODV,84,0,28,0,2000,Route Reply,1,7,110,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,attack
0.00626,AODV,84,0,28,0,2000,Route Reply,0,3,129,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.007855,AODV,84,0,28,0,2000,Route Reply,0,1,101,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.014417,AODV,84,0,28,0,2000,Route Reply,0,6,116,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.001,AODV,84,0,28,0,2000,Route Reply,0,2,113,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.954088,AODV,84,0,28,0,2000,Route Reply,0,0,113,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.00369,AODV,84,0,28,0,2000,Route Reply,1,4,114,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,attack
0.010637,AODV,84,0,28,0,2000,Route Reply,0,5,113,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.004053,AODV,84,0,28,0,2000,Route Reply,1,7,111,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,attack
0.00526,AODV,84,0,28,0,2000,Route Reply,0,3,130,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.006855,AODV,84,0,28,0,2000,Route Reply,0,1,102,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.011417,AODV,84,0,28,0,2000,Route Reply,0,6,117,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.005,AODV,84,0,28,0,2000,Route Reply,0,2,114,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.951088,AODV,84,0,28,0,2000,Route Reply,0,0,114,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.00269,AODV,84,0,28,0,2000,Route Reply,1,4,115,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,attack
0.017637,AODV,84,0,28,0,2000,Route Reply,0,5,114,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.003053,AODV,84,0,28,0,2000,Route Reply,1,7,112,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,attack
0.00426,AODV,84,0,28,0,2000,Route Reply,0,3,131,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.001855,AODV,84,0,28,0,2000,Route Reply,0,1,103,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.017417,AODV,84,0,28,0,2000,Route Reply,0,2,115,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.006,AODV,84,0,28,0,2000,Route Reply,0,6,118,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.946088,AODV,84,0,28,0,2000,Route Reply,0,0,115,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.00969,AODV,84,0,28,0,2000,Route Reply,1,4,116,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,attack
0.00769,AODV,84,0,28,0,2000,Route Reply,1,7,113,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,attack
0.007947,AODV,84,0,28,0,2000,Route Reply,0,5,115,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.003168,AODV,84,0,28,0,2000,Route Reply,0,1,104,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.000145,AODV,84,0,28,0,2000,Route Reply,0,3,132,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.022272,AODV,84,0,28,0,2000,Route Reply,0,2,116,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.003,AODV,84,0,28,0,2000,Route Reply,0,6,119,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.946778,AODV,84,0,28,0,2000,Route Reply,1,4,117,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,attack
0.00431,AODV,84,0,28,0,2000,Route Reply,0,0,116,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.01138,AODV,84,0,28,0,2000,Route Reply,1,7,114,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,attack
0.009947,AODV,84,0,28,0,2000,Route Reply,0,5,116,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.00061,AODV,84,0,28,0,2000,Route Reply,0,3,133,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.006558,AODV,84,0,28,0,2000,Route Reply,0,1,105,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.012417,AODV,84,0,28,0,2000,Route Reply,0,6,120,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.001,AODV,84,0,28,0,2000,Route Reply,0,2,117,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.957088,AODV,84,0,28,0,2000,Route Reply,0,0,117,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.02138,AODV,84,0,28,0,2000,Route Reply,1,7,115,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,attack
0.001947,AODV,84,0,28,0,2000,Route Reply,0,5,117,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.000313,AODV,84,0,28,0,2000,Route Reply,0,3,134,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.005855,AODV,84,0,28,0,2000,Route Reply,0,1,106,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.015417,AODV,84,0,28,0,2000,Route Reply,0,2,118,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.003,AODV,84,0,28,0,2000,Route Reply,0,6,121,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.949088,AODV,84,0,28,0,2000,Route Reply,0,0,118,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.00669,AODV,84,0,28,0,2000,Route Reply,1,4,119,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,attack
0.012637,AODV,84,0,28,0,2000,Route Reply,0,5,118,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.001074,AODV,84,0,28,0,2000,Route Reply,1,7,116,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,attack
0.010094,AODV,84,0,28,0,2000,Route Reply,0,1,107,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.000145,AODV,84,0,28,0,2000,Route Reply,0,3,135,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0.018272,AODV,84,0,28,0,2000,Route Reply,0,2,119,0,0,7,124,122.1428571429,98,0.2178571429,852,99.649122807,normal
0,AODV,84,0,28,0,2000,Route Reply,0,0,0,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.042,AODV,84,0,28,0,2000,Route Reply,0,1,0,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.012136,AODV,84,0,28,0,2000,Route Reply,0,2,0,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.010864,AODV,84,0,28,0,2000,Route Reply,0,3,0,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.021,AODV,84,0,28,0,2000,Route Reply,0,4,0,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.913,AODV,84,0,28,0,2000,Route Reply,0,0,1,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.038,AODV,84,0,28,0,2000,Route Reply,0,1,1,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.019136,AODV,84,0,28,0,2000,Route Reply,0,2,1,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.004864,AODV,84,0,28,0,2000,Route Reply,0,3,1,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.027,AODV,84,0,28,0,2000,Route Reply,0,4,1,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.918,AODV,84,0,28,0,2000,Route Reply,0,0,2,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.037,AODV,84,0,28,0,2000,Route Reply,0,1,2,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.007136,AODV,84,0,28,0,2000,Route Reply,0,2,2,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.013864,AODV,84,0,28,0,2000,Route Reply,0,3,2,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.026,AODV,84,0,28,0,2000,Route Reply,0,4,2,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.912,AODV,84,0,28,0,2000,Route Reply,0,0,3,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.044,AODV,84,0,28,0,2000,Route Reply,0,1,3,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.007136,AODV,84,0,28,0,2000,Route Reply,0,2,3,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.010864,AODV,84,0,28,0,2000,Route Reply,0,3,3,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.03,AODV,84,0,28,0,2000,Route Reply,0,4,3,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.914,AODV,84,0,28,0,2000,Route Reply,0,0,4,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.039,AODV,84,0,28,0,2000,Route Reply,0,1,4,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.004136,AODV,84,0,28,0,2000,Route Reply,0,2,4,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.014864,AODV,84,0,28,0,2000,Route Reply,0,3,4,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.02,AODV,84,0,28,0,2000,Route Reply,0,4,4,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.919,AODV,84,0,28,0,2000,Route Reply,0,0,5,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.041,AODV,84,0,28,0,2000,Route Reply,0,1,5,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.008136,AODV,84,0,28,0,2000,Route Reply,0,2,5,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.009864,AODV,84,0,28,0,2000,Route Reply,0,3,5,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.028,AODV,84,0,28,0,2000,Route Reply,0,4,5,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.916,AODV,84,0,28,0,2000,Route Reply,0,0,6,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.033,AODV,84,0,28,0,2000,Route Reply,0,1,6,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.011136,AODV,84,0,28,0,2000,Route Reply,0,2,6,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.005864,AODV,84,0,28,0,2000,Route Reply,0,3,6,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.027,AODV,84,0,28,0,2000,Route Reply,0,4,6,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.918,AODV,84,0,28,0,2000,Route Reply,0,0,7,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.042,AODV,84,0,28,0,2000,Route Reply,0,1,7,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.010136,AODV,84,0,28,0,2000,Route Reply,0,2,7,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.007864,AODV,84,0,28,0,2000,Route Reply,0,3,7,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.031,AODV,84,0,28,0,2000,Route Reply,0,4,7,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.907,AODV,84,0,28,0,2000,Route Reply,0,0,8,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.038,AODV,84,0,28,0,2000,Route Reply,0,1,8,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.017136,AODV,84,0,28,0,2000,Route Reply,0,2,8,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.002864,AODV,84,0,28,0,2000,Route Reply,0,3,8,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.026,AODV,84,0,28,0,2000,Route Reply,0,4,8,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.915,AODV,84,0,28,0,2000,Route Reply,0,0,9,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.042,AODV,84,0,28,0,2000,Route Reply,0,1,9,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.010136,AODV,84,0,28,0,2000,Route Reply,0,2,9,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.011864,AODV,84,0,28,0,2000,Route Reply,0,3,9,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.03,AODV,84,0,28,0,2000,Route Reply,0,4,9,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.909,AODV,84,0,28,0,2000,Route Reply,0,0,10,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.044,AODV,84,0,28,0,2000,Route Reply,0,1,10,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.007136,AODV,84,0,28,0,2000,Route Reply,0,2,10,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.007864,AODV,84,0,28,0,2000,Route Reply,0,3,10,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.023,AODV,84,0,28,0,2000,Route Reply,0,4,10,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.914,AODV,84,0,28,0,2000,Route Reply,0,0,11,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.043,AODV,84,0,28,0,2000,Route Reply,0,1,11,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.016136,AODV,84,0,28,0,2000,Route Reply,0,2,11,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.009864,AODV,84,0,28,0,2000,Route Reply,0,3,11,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.018,AODV,84,0,28,0,2000,Route Reply,0,4,11,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.923,AODV,84,0,28,0,2000,Route Reply,0,0,12,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.035,AODV,84,0,28,0,2000,Route Reply,0,1,12,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.012136,AODV,84,0,28,0,2000,Route Reply,0,2,12,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.009864,AODV,84,0,28,0,2000,Route Reply,0,3,12,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.028,AODV,84,0,28,0,2000,Route Reply,0,4,12,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.908,AODV,84,0,28,0,2000,Route Reply,0,0,13,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.037,AODV,84,0,28,0,2000,Route Reply,0,1,13,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.018136,AODV,84,0,28,0,2000,Route Reply,0,2,13,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.004864,AODV,84,0,28,0,2000,Route Reply,0,3,13,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.022,AODV,84,0,28,0,2000,Route Reply,0,4,13,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.916,AODV,84,0,28,0,2000,Route Reply,0,0,14,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.038,AODV,84,0,28,0,2000,Route Reply,0,1,14,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.011136,AODV,84,0,28,0,2000,Route Reply,0,2,14,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.011864,AODV,84,0,28,0,2000,Route Reply,0,3,14,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.029,AODV,84,0,28,0,2000,Route Reply,0,4,14,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.915,AODV,84,0,28,0,2000,Route Reply,0,0,15,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.04,AODV,84,0,28,0,2000,Route Reply,0,1,15,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.005136,AODV,84,0,28,0,2000,Route Reply,0,2,15,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.017864,AODV,84,0,28,0,2000,Route Reply,0,3,15,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.022,AODV,84,0,28,0,2000,Route Reply,0,4,15,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.915,AODV,84,0,28,0,2000,Route Reply,0,0,16,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.033,AODV,84,0,28,0,2000,Route Reply,0,1,16,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.017136,AODV,84,0,28,0,2000,Route Reply,0,2,16,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.012864,AODV,84,0,28,0,2000,Route Reply,0,3,16,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.023,AODV,84,0,28,0,2000,Route Reply,0,4,16,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.912,AODV,84,0,28,0,2000,Route Reply,0,0,17,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.035,AODV,84,0,28,0,2000,Route Reply,0,1,17,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.017136,AODV,84,0,28,0,2000,Route Reply,0,2,17,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.002864,AODV,84,0,28,0,2000,Route Reply,0,3,17,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.036,AODV,84,0,28,0,2000,Route Reply,0,4,17,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.912,AODV,84,0,28,0,2000,Route Reply,0,0,18,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.031,AODV,84,0,28,0,2000,Route Reply,0,1,18,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.021,AODV,84,0,28,0,2000,Route Reply,0,3,18,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.000136,AODV,84,0,28,0,2000,Route Reply,0,2,18,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.031864,AODV,84,0,28,0,2000,Route Reply,0,4,18,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.919,AODV,84,0,28,0,2000,Route Reply,0,0,19,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.038,AODV,84,0,28,0,2000,Route Reply,0,1,19,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.011136,AODV,84,0,28,0,2000,Route Reply,0,2,19,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.001864,AODV,84,0,28,0,2000,Route Reply,0,3,19,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.029,AODV,84,0,28,0,2000,Route Reply,0,4,19,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.913,AODV,84,0,28,0,2000,Route Reply,0,0,20,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.039,AODV,84,0,28,0,2000,Route Reply,0,1,20,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.014136,AODV,84,0,28,0,2000,Route Reply,0,2,20,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.004864,AODV,84,0,28,0,2000,Route Reply,0,3,20,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.029,AODV,84,0,28,0,2000,Route Reply,0,4,20,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.915,AODV,84,0,28,0,2000,Route Reply,0,0,21,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.04,AODV,84,0,28,0,2000,Route Reply,0,1,21,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.009136,AODV,84,0,28,0,2000,Route Reply,0,2,21,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.011864,AODV,84,0,28,0,2000,Route Reply,0,3,21,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.024,AODV,84,0,28,0,2000,Route Reply,0,4,21,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.91,AODV,84,0,28,0,2000,Route Reply,0,0,22,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.048,AODV,84,0,28,0,2000,Route Reply,0,1,22,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.006136,AODV,84,0,28,0,2000,Route Reply,0,2,22,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.012864,AODV,84,0,28,0,2000,Route Reply,0,3,22,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.024,AODV,84,0,28,0,2000,Route Reply,0,4,22,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.918,AODV,84,0,28,0,2000,Route Reply,0,0,23,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.03,AODV,84,0,28,0,2000,Route Reply,0,1,23,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.011136,AODV,84,0,28,0,2000,Route Reply,0,2,23,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.008864,AODV,84,0,28,0,2000,Route Reply,0,3,23,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.031,AODV,84,0,28,0,2000,Route Reply,0,4,23,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.912,AODV,84,0,28,0,2000,Route Reply,0,0,24,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.037,AODV,84,0,28,0,2000,Route Reply,0,1,24,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.020136,AODV,84,0,28,0,2000,Route Reply,0,2,24,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.008864,AODV,84,0,28,0,2000,Route Reply,0,3,24,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.022,AODV,84,0,28,0,2000,Route Reply,0,4,24,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.91,AODV,84,0,28,0,2000,Route Reply,0,0,25,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.042,AODV,84,0,28,0,2000,Route Reply,0,1,25,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.010136,AODV,84,0,28,0,2000,Route Reply,0,2,25,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.013864,AODV,84,0,28,0,2000,Route Reply,0,3,25,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.028,AODV,84,0,28,0,2000,Route Reply,0,4,25,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.909,AODV,84,0,28,0,2000,Route Reply,0,0,26,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.039,AODV,84,0,28,0,2000,Route Reply,0,1,26,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.012136,AODV,84,0,28,0,2000,Route Reply,0,2,26,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.013864,AODV,84,0,28,0,2000,Route Reply,0,3,26,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.019,AODV,84,0,28,0,2000,Route Reply,0,4,26,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.918,AODV,84,0,28,0,2000,Route Reply,0,0,27,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.034,AODV,84,0,28,0,2000,Route Reply,0,1,27,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.015136,AODV,84,0,28,0,2000,Route Reply,0,2,27,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.005864,AODV,84,0,28,0,2000,Route Reply,0,3,27,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.031,AODV,84,0,28,0,2000,Route Reply,0,4,27,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.912,AODV,84,0,28,0,2000,Route Reply,0,0,28,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.035,AODV,84,0,28,0,2000,Route Reply,0,1,28,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.018136,AODV,84,0,28,0,2000,Route Reply,0,2,28,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.010864,AODV,84,0,28,0,2000,Route Reply,0,3,28,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.022,AODV,84,0,28,0,2000,Route Reply,0,4,28,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.915,AODV,84,0,28,0,2000,Route Reply,0,0,29,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.042,AODV,84,0,28,0,2000,Route Reply,0,1,29,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.010136,AODV,84,0,28,0,2000,Route Reply,0,2,29,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.007864,AODV,84,0,28,0,2000,Route Reply,0,3,29,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.022,AODV,84,0,28,0,2000,Route Reply,0,4,29,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,attack
0.917,AODV,84,0,28,0,2000,Route Reply,0,0,30,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
0.037,AODV,84,0,28,0,2000,Route Reply,0,1,30,0,0,4,123,137.5,101,0.1888888889,549,99.8181818182,normal
