11,13,AODV,88,Q,1,1,10240,4,0,1,0,BENIGN
11,13,AODV,84,P,0,0,0,4,0,0,2963,BENIGN
11,13,AODV,84,P,0,0,0,3,1,0,5359,BENIGN
11,13,AODV,84,P,0,0,0,2,100,0,3000,BENIGN
11,13,AODV,84,P,0,0,0,3,0,0,2953,BENIGN
11,13,AODV,84,P,0,0,0,4,0,0,2975,BENIGN
11,13,AODV,84,P,0,0,0,3,100,0,3000,BENIGN
11,13,AODV,84,P,0,0,0,3,100,0,2990,BENIGN
11,13,AODV,84,P,0,1,0,0,1,0,2000,MALICIOUS
11,13,AODV,84,P,0,1,0,0,0,0,2000,BENIGN
11,13,AODV,84,P,0,0,0,3,100,0,2984,BENIGN
11,13,AODV,84,P,0,0,0,4,100,0,2984,BENIGN
11,13,AODV,84,P,0,0,0,3,0,0,2974,BENIGN
11,13,AODV,84,P,0,0,0,3,0,0,2970,BENIGN
11,13,AODV,84,P,0,0,0,4,0,0,2970,BENIGN
11,13,AODV,84,P,0,0,0,4,0,0,2974,BENIGN
11,13,AODV,84,P,0,0,0,3,0,0,2952,BENIGN
11,13,AODV,76,E,0,0,0,1,0,0,0,BENIGN
11,13,AODV,84,P,0,0,0,5,0,0,2963,BENIGN
11,13,AODV,84,P,0,0,0,3,0,0,2915,BENIGN
11,13,AODV,84,P,0,0,0,6,0,0,2963,BENIGN
11,13,AODV,84,P,0,0,0,4,0,0,2915,BENIGN
11,13,AODV,84,P,0,0,0,5,0,0,2975,BENIGN
11,13,AODV,84,P,0,0,0,6,0,0,2975,BENIGN
11,13,AODV,84,P,0,0,0,2,0,0,2983,BENIGN
11,13,AODV,84,P,0,0,0,3,0,0,2983,BENIGN
11,13,AODV,84,P,0,0,0,2,0,0,2997,BENIGN
11,13,AODV,84,P,0,0,0,2,0,0,2976,BENIGN
12,8,AODV,84,P,0,1,0,0,0,0,2000,BENIGN
12,8,AODV,84,P,0,1,0,0,0,0,2000,MALICIOUS
12,8,AODV,88,Q,1,1,10240,1,0,1,0,BENIGN
12,8,AODV,88,Q,1,1,10240,0,0,1,0,MALICIOUS
12,8,AODV,88,Q,1,1,10240,2,0,1,0,BENIGN
12,8,AODV,88,Q,1,1,10240,3,0,1,0,BENIGN
12,8,AODV,84,P,0,0,16384,1,100,0,3000,MALICIOUS
12,8,AODV,84,P,0,0,0,2,100,0,3000,BENIGN
12,8,AODV,84,P,0,0,0,3,100,0,2990,BENIGN
12,8,AODV,84,P,0,0,0,0,1,0,2000,MALICIOUS
12,8,AODV,84,P,0,0,0,3,100,0,2984,BENIGN
12,8,AODV,84,P,0,0,0,4,100,0,2984,BENIGN
12,8,AODV,84,P,0,0,0,4,0,0,2970,BENIGN
12,8,AODV,84,P,0,0,0,3,100,0,3000,BENIGN
12,8,AODV,76,E,0,0,0,1,0,0,0,BENIGN
12,8,AODV,84,P,0,0,0,6,0,0,2963,BENIGN
12,8,AODV,84,P,0,0,0,4,0,0,2915,BENIGN
12,8,AODV,84,P,0,0,0,5,0,0,2975,BENIGN
12,8,AODV,84,P,0,0,0,6,0,0,2975,BENIGN
12,8,AODV,84,P,0,0,0,3,0,0,2983,BENIGN
12,8,AODV,84,P,0,0,0,3,0,0,2976,BENIGN
13,8,AODV,84,P,0,1,0,0,0,0,2000,BENIGN
13,8,AODV,84,P,0,1,0,0,0,0,2000,MALICIOUS
13,8,AODV,88,Q,1,1,10240,0,1,0,0,BENIGN
13,8,AODV,84,P,0,0,16384,1,100,0,3000,MALICIOUS
13,8,AODV,88,Q,1,1,10240,1,0,1,0,BENIGN
13,8,AODV,88,Q,1,1,10240,0,0,1,0,MALICIOUS
13,8,AODV,88,Q,1,1,10240,2,0,1,0,BENIGN
13,8,AODV,88,Q,1,1,10240,3,0,1,0,BENIGN
13,8,AODV,84,P,0,0,0,2,100,0,2990,BENIGN
13,8,AODV,84,P,0,0,0,2,100,0,3000,BENIGN
13,8,AODV,84,P,0,0,0,4,100,0,2984,BENIGN
13,8,AODV,84,P,0,0,0,3,100,0,2990,BENIGN
13,8,AODV,84,P,0,0,0,0,1,0,2000,BENIGN
13,8,AODV,84,P,0,0,0,2,100,0,2984,BENIGN
13,8,AODV,84,P,0,0,0,0,1,0,2000,MALICIOUS
13,8,AODV,84,P,0,0,0,3,100,0,2984,BENIGN
13,8,AODV,84,P,0,0,0,6,0,0,2963,BENIGN
13,8,AODV,84,P,0,0,0,4,0,0,2915,BENIGN
13,8,AODV,84,P,0,0,0,3,100,0,3000,BENIGN
13,8,AODV,84,P,0,0,0,6,0,0,2975,BENIGN
13,8,AODV,84,P,0,0,0,3,0,0,2983,BENIGN
14,13,AODV,84,P,0,1,0,0,0,0,2000,BENIGN
14,13,AODV,84,P,0,1,0,0,0,0,2000,MALICIOUS
14,13,AODV,88,Q,1,1,10240,0,0,1,0,BENIGN
14,13,AODV,84,P,0,0,16384,1,100,0,3000,MALICIOUS
14,13,AODV,88,Q,1,1,10240,1,0,1,0,BENIGN
14,13,AODV,88,Q,1,1,10240,0,0,1,0,MALICIOUS
14,13,AODV,88,Q,1,1,10240,2,0,1,0,BENIGN
14,13,AODV,88,Q,1,1,10240,3,0,1,0,BENIGN
14,13,AODV,84,P,0,0,0,3,1,0,5359,BENIGN
14,13,AODV,84,P,0,0,0,2,100,0,2927,BENIGN
14,13,AODV,84,P,0,0,0,2,100,0,3000,BENIGN
14,13,AODV,84,P,0,0,0,2,100,0,2990,BENIGN
14,13,AODV,84,P,0,0,0,3,100,0,2953,BENIGN
14,13,AODV,84,P,0,0,0,3,100,0,2990,BENIGN
14,13,AODV,84,P,0,0,0,3,100,0,3000,BENIGN
14,13,AODV,84,P,0,1,0,0,1,0,2000,BENIGN
14,13,AODV,84,P,0,0,0,2,100,0,2984,BENIGN
14,13,AODV,84,P,0,1,0,0,1,0,2000,MALICIOUS
14,13,AODV,84,P,0,0,0,3,100,0,2984,BENIGN
14,13,AODV,84,P,0,0,0,4,100,0,2984,BENIGN
14,13,AODV,84,P,0,0,0,4,0,0,2970,BENIGN
14,13,AODV,84,P,0,0,0,4,0,0,2974,BENIGN
14,13,AODV,84,P,0,0,0,3,0,0,2952,BENIGN
14,13,AODV,84,P,0,0,0,5,0,0,2963,BENIGN
14,13,AODV,84,P,0,0,0,3,0,0,2915,BENIGN
14,13,AODV,84,P,0,0,0,6,0,0,2915,BENIGN
14,13,AODV,84,P,0,0,0,4,0,0,2915,BENIGN
14,13,AODV,84,P,0,0,0,5,0,0,2975,BENIGN
14,13,AODV,84,P,0,0,0,6,0,0,2975,BENIGN
14,13,AODV,84,P,0,0,0,2,0,0,2983,BENIGN
14,13,AODV,84,P,0,0,0,3,0,0,2983,BENIGN
14,13,AODV,84,P,0,0,0,2,0,0,2997,BENIGN
14,13,AODV,84,P,0,0,0,2,0,0,2976,BENIGN
14,13,AODV,84,P,0,0,0,3,0,0,2976,BENIGN
15,12,AODV,84,P,0,1,0,0,0,0,2000,BENIGN
15,12,AODV,84,P,0,1,0,0,0,0,2000,MALICIOUS
15,12,AODV,88,Q,1,1,10240,1,0,1,0,BENIGN
15,12,AODV,88,Q,1,1,10240,0,0,1,0,MALICIOUS
15,12,AODV,88,Q,1,1,10240,2,0,1,0,BENIGN
15,12,AODV,84,P,0,0,0,2,1,0,5439,BENIGN
15,12,AODV,84,P,0,0,0,3,1,0,5359,BENIGN
15,12,AODV,88,Q,1,1,10240,3,0,1,0,BENIGN
15,12,AODV,84,P,0,0,16384,1,100,0,3000,MALICIOUS
15,12,AODV,84,P,0,0,0,4,1,0,5279,BENIGN
15,12,AODV,84,P,0,0,0,2,100,0,3000,BENIGN
15,12,AODV,84,P,0,0,0,3,0,0,2953,BENIGN
15,12,AODV,84,P,0,0,0,3,100,0,2990,BENIGN
